date,machine_id,sku_id,units_sold
2026-05-22,M03,S8,2
2026-05-22,M04,S1,3
2026-05-22,M04,S2,2
2026-05-22,M04,S3,2
2026-05-22,M04,S4,3
2026-05-22,M04,S5,1
2026-05-22,M04,S6,2
2026-05-22,M04,S7,2
2026-05-22,M04,S8,0
2026-05-22,M05,S1,3
2026-05-22,M05,S2,4
2026-05-22,M05,S3,5
2026-05-22,M05,S4,2
2026-05-22,M05,S5,1
2026-05-22,M05,S6,1
2026-05-22,M05,S7,3
2026-05-22,M05,S8,2
2026-05-22,M06,S1,2
2026-05-22,M06,S2,3
2026-05-22,M06,S3,4
2026-05-22,M06,S4,1
2026-05-22,M06,S5,1
2026-05-22,M06,S6,2
2026-05-22,M06,S7,3
2026-05-22,M06,S8,1
2026-05-22,M07,S1,6
2026-05-22,M07,S2,2
2026-05-22,M07,S3,4
2026-05-22,M07,S4,5
2026-05-22,M07,S5,2
2026-05-22,M07,S6,1
2026-05-22,M07,S7,3
2026-05-22,M07,S8,4
2026-05-22,M08,S1,2
2026-05-22,M08,S2,3
2026-05-22,M08,S3,3
2026-05-22,M08,S4,2
2026-05-22,M08,S5,2
2026-05-22,M08,S6,4
2026-05-22,M08,S7,3
2026-05-22,M08,S8,1
2026-05-22,M09,S1,0
2026-05-22,M09,S2,2
2026-05-22,M09,S3,3
2026-05-22,M09,S4,2
2026-05-22,M09,S5,2
2026-05-22,M09,S6,1
2026-05-22,M09,S7,0
2026-05-22,M09,S8,1
2026-05-22,M10,S1,4
2026-05-22,M10,S2,2
2026-05-22,M10,S3,1
2026-05-22,M10,S4,2
2026-05-22,M10,S5,2
2026-05-22,M10,S6,2
2026-05-22,M10,S7,3
2026-05-22,M10,S8,2
2026-05-23,M01,S1,1
2026-05-23,M01,S2,0
2026-05-23,M01,S3,0
2026-05-23,M01,S4,1
2026-05-23,M01,S5,1
2026-05-23,M01,S6,1
2026-05-23,M01,S7,1
2026-05-23,M01,S8,0
2026-05-23,M02,S1,0
2026-05-23,M02,S2,1
2026-05-23,M02,S3,1
2026-05-23,M02,S4,0
2026-05-23,M02,S5,1
2026-05-23,M02,S6,0
2026-05-23,M02,S7,3
2026-05-23,M02,S8,1
2026-05-23,M03,S1,6
2026-05-23,M03,S2,3
2026-05-23,M03,S3,4
2026-05-23,M03,S4,3
2026-05-23,M03,S5,0
2026-05-23,M03,S6,3
2026-05-23,M03,S7,9
2026-05-23,M03,S8,0
2026-05-23,M04,S1,2
2026-05-23,M04,S2,1
2026-05-23,M04,S3,3
2026-05-23,M04,S4,2
2026-05-23,M04,S5,3
2026-05-23,M04,S6,0
2026-05-23,M04,S7,0
2026-05-23,M04,S8,2
2026-05-23,M05,S1,1
2026-05-23,M05,S2,0
2026-05-23,M05,S3,1
2026-05-23,M05,S4,0
2026-05-23,M05,S5,1
2026-05-23,M05,S6,2
2026-05-23,M05,S7,0
2026-05-23,M05,S8,1
2026-05-23,M06,S1,2
2026-05-23,M06,S2,1
2026-05-23,M06,S3,2
2026-05-23,M06,S4,1
2026-05-23,M06,S5,0
2026-05-23,M06,S6,0
2026-05-23,M06,S7,0
2026-05-23,M06,S8,0
2026-05-23,M07,S1,5
2026-05-23,M07,S2,4
2026-05-23,M07,S3,2
2026-05-23,M07,S4,7
2026-05-23,M07,S5,1
2026-05-23,M07,S6,2
2026-05-23,M07,S7,5
2026-05-23,M07,S8,1
2026-05-23,M08,S1,4
2026-05-23,M08,S2,0
2026-05-23,M08,S3,3
2026-05-23,M08,S4,2
2026-05-23,M08,S5,2
2026-05-23,M08,S6,1
2026-05-23,M08,S7,0
2026-05-23,M08,S8,0
2026-05-23,M09,S1,7
2026-05-23,M09,S2,3
2026-05-23,M09,S3,2
2026-05-23,M09,S4,3
2026-05-23,M09,S5,2
2026-05-23,M09,S6,4
2026-05-23,M09,S7,4
2026-05-23,M09,S8,2
2026-05-23,M10,S1,0
2026-05-23,M10,S2,2
2026-05-23,M10,S3,0
2026-05-23,M10,S4,0
2026-05-23,M10,S5,0
2026-05-23,M10,S6,0
2026-05-23,M10,S7,0
2026-05-23,M10,S8,1
2026-05-24,M01,S1,1
2026-05-24,M01,S2,1
2026-05-24,M01,S3,1
2026-05-24,M01,S4,1
2026-05-24,M01,S5,2
2026-05-24,M01,S6,1
2026-05-24,M01,S7,1
2026-05-24,M01,S8,0
2026-05-24,M02,S1,0
2026-05-24,M02,S2,0
2026-05-24,M02,S3,0
2026-05-24,M02,S4,0
2026-05-24,M02,S5,1
2026-05-24,M02,S6,0
2026-05-24,M02,S7,0
2026-05-24,M02,S8,0
2026-05-24,M03,S1,4
2026-05-24,M03,S2,3
2026-05-24,M03,S3,1
2026-05-24,M03,S4,5
2026-05-24,M03,S5,0
2026-05-24,M03,S6,2
2026-05-24,M03,S7,6
2026-05-24,M03,S8,4
2026-05-24,M04,S1,4
2026-05-24,M04,S2,0
2026-05-24,M04,S3,0
2026-05-24,M04,S4,0
2026-05-24,M04,S5,1
2026-05-24,M04,S6,1
2026-05-24,M04,S7,2
2026-05-24,M04,S8,2
2026-05-24,M05,S1,0
2026-05-24,M05,S2,0
2026-05-24,M05,S3,2
2026-05-24,M05,S4,1
2026-05-24,M05,S5,1
2026-05-24,M05,S6,0
2026-05-24,M05,S7,1
2026-05-24,M05,S8,2
2026-05-24,M06,S1,0
2026-05-24,M06,S2,0
2026-05-24,M06,S3,2
2026-05-24,M06,S4,3
2026-05-24,M06,S5,1
2026-05-24,M06,S6,0
2026-05-24,M06,S7,0
2026-05-24,M06,S8,1
2026-05-24,M07,S1,2
2026-05-24,M07,S2,6
2026-05-24,M07,S3,6
2026-05-24,M07,S4,4
2026-05-24,M07,S5,2
2026-05-24,M07,S6,2
2026-05-24,M07,S7,7
2026-05-24,M07,S8,2
2026-05-24,M08,S1,3
2026-05-24,M08,S2,4
2026-05-24,M08,S3,3
2026-05-24,M08,S4,5
2026-05-24,M08,S5,0
2026-05-24,M08,S6,1
2026-05-24,M08,S7,1
2026-05-24,M08,S8,2
2026-05-24,M09,S1,3
2026-05-24,M09,S2,3
2026-05-24,M09,S3,1
2026-05-24,M09,S4,2
2026-05-24,M09,S5,4
2026-05-24,M09,S6,3
2026-05-24,M09,S7,0
2026-05-24,M09,S8,2
2026-05-24,M10,S1,1
2026-05-24,M10,S2,0
2026-05-24,M10,S3,0
2026-05-24,M10,S4,1
2026-05-24,M10,S5,0
2026-05-24,M10,S6,0
2026-05-24,M10,S7,0
2026-05-24,M10,S8,1
2026-05-25,M01,S1,2
2026-05-25,M01,S2,2
2026-05-25,M01,S3,4
2026-05-25,M01,S4,4
2026-05-25,M01,S5,0
2026-05-25,M01,S6,3
2026-05-25,M01,S7,0
2026-05-25,M01,S8,2
2026-05-25,M02,S1,3
2026-05-25,M02,S2,1
2026-05-25,M02,S3,5
2026-05-25,M02,S4,0
2026-05-25,M02,S5,1
2026-05-25,M02,S6,0
2026-05-25,M02,S7,3
2026-05-25,M02,S8,3
2026-05-25,M03,S1,6
2026-05-25,M03,S2,5
2026-05-25,M03,S3,0
2026-05-25,M03,S4,3
2026-05-25,M03,S5,0
2026-05-25,M03,S6,1
2026-05-25,M03,S7,7
2026-05-25,M03,S8,2
2026-05-25,M04,S1,5
2026-05-25,M04,S2,0
2026-05-25,M04,S3,1
2026-05-25,M04,S4,0
2026-05-25,M04,S5,0
2026-05-25,M04,S6,2
2026-05-25,M04,S7,2
2026-05-25,M04,S8,3
2026-05-25,M05,S1,6
2026-05-25,M05,S2,2
2026-05-25,M05,S3,1
2026-05-25,M05,S4,4
2026-05-25,M05,S5,1
2026-05-25,M05,S6,0
2026-05-25,M05,S7,1
2026-05-25,M05,S8,2
2026-05-25,M06,S1,6
2026-05-25,M06,S2,2
2026-05-25,M06,S3,5
2026-05-25,M06,S4,2
2026-05-25,M06,S5,1
2026-05-25,M06,S6,4
2026-05-25,M06,S7,5
2026-05-25,M06,S8,2
2026-05-25,M07,S1,5
2026-05-25,M07,S2,0
2026-05-25,M07,S3,4
2026-05-25,M07,S4,4
2026-05-25,M07,S5,3
2026-05-25,M07,S6,4
2026-05-25,M07,S7,7
2026-05-25,M07,S8,5
2026-05-25,M08,S1,5
2026-05-25,M08,S2,1
2026-05-25,M08,S3,2
2026-05-25,M08,S4,4
2026-05-25,M08,S5,0
2026-05-25,M08,S6,2
2026-05-25,M08,S7,4
2026-05-25,M08,S8,2
2026-05-25,M09,S1,2
2026-05-25,M09,S2,0
2026-05-25,M09,S3,1
2026-05-25,M09,S4,0
2026-05-25,M09,S5,1
2026-05-25,M09,S6,1
2026-05-25,M09,S7,1
2026-05-25,M09,S8,2
2026-05-25,M10,S1,3
2026-05-25,M10,S2,2
2026-05-25,M10,S3,3
2026-05-25,M10,S4,3
2026-05-25,M10,S5,0
2026-05-25,M10,S6,2
2026-05-25,M10,S7,0
2026-05-25,M10,S8,0
2026-05-26,M01,S1,6
2026-05-26,M01,S2,3
2026-05-26,M01,S3,4
2026-05-26,M01,S4,3
2026-05-26,M01,S5,4
2026-05-26,M01,S6,0
2026-05-26,M01,S7,2
2026-05-26,M01,S8,2
2026-05-26,M02,S1,8
2026-05-26,M02,S2,4
2026-05-26,M02,S3,4
2026-05-26,M02,S4,1
2026-05-26,M02,S5,4
2026-05-26,M02,S6,2
2026-05-26,M02,S7,1
2026-05-26,M02,S8,4
2026-05-26,M03,S1,1
2026-05-26,M03,S2,1
2026-05-26,M03,S3,2
2026-05-26,M03,S4,1
2026-05-26,M03,S5,2
2026-05-26,M03,S6,2
2026-05-26,M03,S7,6
2026-05-26,M03,S8,4
2026-05-26,M04,S1,0
2026-05-26,M04,S2,3
2026-05-26,M04,S3,1
2026-05-26,M04,S4,4
2026-05-26,M04,S5,3
2026-05-26,M04,S6,3
2026-05-26,M04,S7,1
2026-05-26,M04,S8,0
2026-05-26,M05,S1,5
2026-05-26,M05,S2,2
2026-05-26,M05,S3,0
2026-05-26,M05,S4,4
2026-05-26,M05,S5,1
2026-05-26,M05,S6,3
2026-05-26,M05,S7,4
2026-05-26,M05,S8,1
2026-05-26,M06,S1,4
2026-05-26,M06,S2,2
2026-05-26,M06,S3,2
2026-05-26,M06,S4,7
2026-05-26,M06,S5,0
2026-05-26,M06,S6,1
2026-05-26,M06,S7,3
2026-05-26,M06,S8,1
2026-05-26,M07,S1,5
2026-05-26,M07,S2,1
2026-05-26,M07,S3,6
2026-05-26,M07,S4,6
2026-05-26,M07,S5,3
2026-05-26,M07,S6,1
2026-05-26,M07,S7,7
2026-05-26,M07,S8,4
2026-05-26,M08,S1,4
2026-05-26,M08,S2,0
2026-05-26,M08,S3,3
2026-05-26,M08,S4,1
2026-05-26,M08,S5,2
2026-05-26,M08,S6,2
2026-05-26,M08,S7,2
2026-05-26,M08,S8,3
2026-05-26,M09,S1,3
2026-05-26,M09,S2,2
2026-05-26,M09,S3,3
2026-05-26,M09,S4,3
2026-05-26,M09,S5,0
2026-05-26,M09,S6,1
2026-05-26,M09,S7,3
2026-05-26,M09,S8,1
2026-05-26,M10,S1,5
2026-05-26,M10,S2,3
2026-05-26,M10,S3,1
2026-05-26,M10,S4,3
2026-05-26,M10,S5,1
2026-05-26,M10,S6,2
2026-05-26,M10,S7,4
2026-05-26,M10,S8,2
2026-05-27,M01,S1,9
2026-05-27,M01,S2,0
2026-05-27,M01,S3,2
2026-05-27,M01,S4,2
2026-05-27,M01,S5,1
2026-05-27,M01,S6,2
2026-05-27,M01,S7,2
2026-05-27,M01,S8,3
2026-05-27,M02,S1,6
2026-05-27,M02,S2,3
2026-05-27,M02,S3,1
2026-05-27,M02,S4,3
2026-05-27,M02,S5,2
2026-05-27,M02,S6,2
2026-05-27,M02,S7,2
2026-05-27,M02,S8,3
2026-05-27,M03,S1,3
2026-05-27,M03,S2,2
2026-05-27,M03,S3,4
2026-05-27,M03,S4,3
2026-05-27,M03,S5,3
2026-05-27,M03,S6,1
2026-05-27,M03,S7,3
2026-05-27,M03,S8,0
2026-05-27,M04,S1,2
2026-05-27,M04,S2,3
2026-05-27,M04,S3,3
2026-05-27,M04,S4,0
2026-05-27,M04,S5,2
2026-05-27,M04,S6,1
2026-05-27,M04,S7,0
2026-05-27,M04,S8,3
2026-05-27,M05,S1,5
2026-05-27,M05,S2,4
2026-05-27,M05,S3,7
2026-05-27,M05,S4,2
2026-05-27,M05,S5,1
2026-05-27,M05,S6,3
2026-05-27,M05,S7,0
2026-05-27,M05,S8,2
2026-05-27,M06,S1,4
2026-05-27,M06,S2,3
2026-05-27,M06,S3,3
2026-05-27,M06,S4,1
2026-05-27,M06,S5,3
2026-05-27,M06,S6,2
2026-05-27,M06,S7,1
2026-05-27,M06,S8,1
2026-05-27,M07,S1,6
2026-05-27,M07,S2,1
2026-05-27,M07,S3,6
2026-05-27,M07,S4,4
2026-05-27,M07,S5,2
2026-05-27,M07,S6,1
2026-05-27,M07,S7,5
2026-05-27,M07,S8,6
2026-05-27,M08,S1,6
2026-05-27,M08,S2,0
2026-05-27,M08,S3,2
2026-05-27,M08,S4,4
2026-05-27,M08,S5,1
2026-05-27,M08,S6,1
2026-05-27,M08,S7,1
2026-05-27,M08,S8,0
2026-05-27,M09,S1,3
2026-05-27,M09,S2,1
2026-05-27,M09,S3,4
2026-05-27,M09,S4,2
2026-05-27,M09,S5,0
2026-05-27,M09,S6,2
2026-05-27,M09,S7,3
2026-05-27,M09,S8,0
2026-05-27,M10,S1,0
2026-05-27,M10,S2,1
2026-05-27,M10,S3,0
2026-05-27,M10,S4,4
2026-05-27,M10,S5,0
2026-05-27,M10,S6,1
2026-05-27,M10,S7,4
2026-05-27,M10,S8,2
2026-05-28,M01,S1,3
2026-05-28,M01,S2,1
2026-05-28,M01,S3,3
2026-05-28,M01,S4,2
2026-05-28,M01,S5,4
2026-05-28,M01,S6,1
2026-05-28,M01,S7,0
2026-05-28,M01,S8,3
2026-05-28,M02,S1,6
2026-05-28,M02,S2,2
2026-05-28,M02,S3,4
2026-05-28,M02,S4,2
2026-05-28,M02,S5,0
2026-05-28,M02,S6,1
2026-05-28,M02,S7,0
2026-05-28,M02,S8,1
2026-05-28,M03,S1,2
2026-05-28,M03,S2,3
2026-05-28,M03,S3,3
2026-05-28,M03,S4,0
2026-05-28,M03,S5,0
2026-05-28,M03,S6,1
2026-05-28,M03,S7,7
2026-05-28,M03,S8,2
2026-05-28,M04,S1,0
2026-05-28,M04,S2,3
2026-05-28,M04,S3,5
2026-05-28,M04,S4,4
2026-05-28,M04,S5,2
2026-05-28,M04,S6,2
2026-05-28,M04,S7,1
2026-05-28,M04,S8,1
2026-05-28,M05,S1,2
2026-05-28,M05,S2,2
2026-05-28,M05,S3,0
2026-05-28,M05,S4,3
2026-05-28,M05,S5,1
2026-05-28,M05,S6,2
2026-05-28,M05,S7,3
2026-05-28,M05,S8,1
2026-05-28,M06,S1,5
2026-05-28,M06,S2,0
2026-05-28,M06,S3,2
2026-05-28,M06,S4,1
2026-05-28,M06,S5,2
2026-05-28,M06,S6,1
2026-05-28,M06,S7,2
2026-05-28,M06,S8,2
2026-05-28,M07,S1,1
2026-05-28,M07,S2,2
2026-05-28,M07,S3,4
2026-05-28,M07,S4,7
2026-05-28,M07,S5,3
2026-05-28,M07,S6,6
2026-05-28,M07,S7,6
2026-05-28,M07,S8,3
2026-05-28,M08,S1,4
2026-05-28,M08,S2,2
2026-05-28,M08,S3,2
2026-05-28,M08,S4,2
2026-05-28,M08,S5,2
2026-05-28,M08,S6,1
2026-05-28,M08,S7,3
2026-05-28,M08,S8,0
2026-05-28,M09,S1,4
2026-05-28,M09,S2,2
2026-05-28,M09,S3,3
2026-05-28,M09,S4,1
2026-05-28,M09,S5,1
2026-05-28,M09,S6,2
2026-05-28,M09,S7,1
2026-05-28,M09,S8,3
2026-05-28,M10,S1,1
2026-05-28,M10,S2,1
2026-05-28,M10,S3,0
2026-05-28,M10,S4,1
2026-05-28,M10,S5,0
2026-05-28,M10,S6,1
2026-05-28,M10,S7,3
2026-05-28,M10,S8,0
2026-05-29,M01,S1,5
2026-05-29,M01,S2,0
2026-05-29,M01,S3,2
2026-05-29,M01,S4,4
2026-05-29,M01,S5,2
2026-05-29,M01,S6,2
2026-05-29,M01,S7,3
2026-05-29,M01,S8,2
2026-05-29,M02,S1,5
2026-05-29,M02,S2,4
2026-05-29,M02,S3,1
2026-05-29,M02,S4,2
2026-05-29,M02,S5,2
2026-05-29,M02,S6,2
2026-05-29,M02,S7,3
2026-05-29,M02,S8,3
2026-05-29,M03,S1,3
2026-05-29,M03,S2,0
2026-05-29,M03,S3,4
2026-05-29,M03,S4,2
2026-05-29,M03,S5,1
2026-05-29,M03,S6,1
2026-05-29,M03,S7,4
2026-05-29,M03,S8,3
2026-05-29,M04,S1,4
2026-05-29,M04,S2,2
2026-05-29,M04,S3,3
2026-05-29,M04,S4,2
2026-05-29,M04,S5,2
2026-05-29,M04,S6,0
2026-05-29,M04,S7,0
2026-05-29,M04,S8,1
2026-05-29,M05,S1,3
2026-05-29,M05,S2,1
2026-05-29,M05,S3,4
2026-05-29,M05,S4,1
2026-05-29,M05,S5,2
2026-05-29,M05,S6,1
2026-05-29,M05,S7,2
2026-05-29,M05,S8,0
2026-05-29,M06,S1,3
2026-05-29,M06,S2,4
2026-05-29,M06,S3,3
2026-05-29,M06,S4,3
2026-05-29,M06,S5,1
2026-05-29,M06,S6,0
2026-05-29,M06,S7,1
2026-05-29,M06,S8,1
2026-05-29,M07,S1,11
2026-05-29,M07,S2,5
2026-05-29,M07,S3,4
2026-05-29,M07,S4,3
2026-05-29,M07,S5,2
2026-05-29,M07,S6,3
2026-05-29,M07,S7,5
2026-05-29,M07,S8,1
2026-05-29,M08,S1,6
2026-05-29,M08,S2,3
2026-05-29,M08,S3,5
2026-05-29,M08,S4,0
2026-05-29,M08,S5,0
2026-05-29,M08,S6,6
2026-05-29,M08,S7,1
2026-05-29,M08,S8,2
2026-05-29,M09,S1,3
2026-05-29,M09,S2,0
2026-05-29,M09,S3,4
2026-05-29,M09,S4,2
2026-05-29,M09,S5,1
2026-05-29,M09,S6,3
2026-05-29,M09,S7,1
2026-05-29,M09,S8,1
2026-05-29,M10,S1,2
2026-05-29,M10,S2,0
2026-05-29,M10,S3,2
2026-05-29,M10,S4,2
2026-05-29,M10,S5,1
2026-05-29,M10,S6,2
2026-05-29,M10,S7,3
2026-05-29,M10,S8,1
2026-05-30,M01,S1,1
2026-05-30,M01,S2,2
2026-05-30,M01,S3,0
2026-05-30,M01,S4,2
2026-05-30,M01,S5,0
2026-05-30,M01,S6,1
2026-05-30,M01,S7,2
2026-05-30,M01,S8,0
2026-05-30,M02,S1,1
2026-05-30,M02,S2,0
2026-05-30,M02,S3,2
2026-05-30,M02,S4,0
2026-05-30,M02,S5,2
2026-05-30,M02,S6,0
2026-05-30,M02,S7,1
2026-05-30,M02,S8,0
2026-05-30,M03,S1,6
2026-05-30,M03,S2,2
2026-05-30,M03,S3,3
2026-05-30,M03,S4,0
2026-05-30,M03,S5,2
2026-05-30,M03,S6,0
2026-05-30,M03,S7,4
2026-05-30,M03,S8,2
2026-05-30,M04,S1,3
2026-05-30,M04,S2,3
2026-05-30,M04,S3,0
2026-05-30,M04,S4,2
2026-05-30,M04,S5,2
2026-05-30,M04,S6,1
2026-05-30,M04,S7,1
2026-05-30,M04,S8,1
2026-05-30,M05,S1,3
2026-05-30,M05,S2,1
2026-05-30,M05,S3,3
2026-05-30,M05,S4,1
2026-05-30,M05,S5,3
2026-05-30,M05,S6,1
2026-05-30,M05,S7,1
2026-05-30,M05,S8,0
2026-05-30,M06,S1,0
2026-05-30,M06,S2,1
2026-05-30,M06,S3,1
2026-05-30,M06,S4,1
2026-05-30,M06,S5,0
2026-05-30,M06,S6,1
2026-05-30,M06,S7,0
2026-05-30,M06,S8,1
2026-05-30,M07,S1,5
2026-05-30,M07,S2,5
2026-05-30,M07,S3,1
2026-05-30,M07,S4,5
2026-05-30,M07,S5,0
2026-05-30,M07,S6,2
2026-05-30,M07,S7,3
2026-05-30,M07,S8,4
2026-05-30,M08,S1,4
2026-05-30,M08,S2,2
2026-05-30,M08,S3,3
2026-05-30,M08,S4,1
2026-05-30,M08,S5,3
2026-05-30,M08,S6,3
2026-05-30,M08,S7,2
2026-05-30,M08,S8,1
2026-05-30,M09,S1,5
2026-05-30,M09,S2,2
2026-05-30,M09,S3,2
2026-05-30,M09,S4,2
2026-05-30,M09,S5,1
2026-05-30,M09,S6,1
2026-05-30,M09,S7,3
2026-05-30,M09,S8,1
2026-05-30,M10,S1,0
2026-05-30,M10,S2,0
2026-05-30,M10,S3,0
2026-05-30,M10,S4,2
2026-05-30,M10,S5,1
2026-05-30,M10,S6,1
2026-05-30,M10,S7,0
2026-05-30,M10,S8,1
2026-05-31,M01,S1,1
2026-05-31,M01,S2,1
2026-05-31,M01,S3,0
2026-05-31,M01,S4,0
2026-05-31,M01,S5,0
2026-05-31,M01,S6,0
2026-05-31,M01,S7,1
2026-05-31,M01,S8,1
2026-05-31,M02,S1,2
2026-05-31,M02,S2,0
2026-05-31,M02,S3,1
2026-05-31,M02,S4,0
2026-05-31,M02,S5,0
2026-05-31,M02,S6,0
2026-05-31,M02,S7,1
2026-05-31,M02,S8,0
2026-05-31,M03,S1,4
2026-05-31,M03,S2,2
2026-05-31,M03,S3,2
2026-05-31,M03,S4,6
2026-05-31,M03,S5,4
2026-05-31,M03,S6,3
2026-05-31,M03,S7,7
2026-05-31,M03,S8,1
2026-05-31,M04,S1,4
2026-05-31,M04,S2,2
2026-05-31,M04,S3,2
2026-05-31,M04,S4,2
2026-05-31,M04,S5,1
2026-05-31,M04,S6,0
2026-05-31,M04,S7,1
2026-05-31,M04,S8,0
2026-05-31,M05,S1,3
2026-05-31,M05,S2,2
2026-05-31,M05,S3,0
2026-05-31,M05,S4,0
2026-05-31,M05,S5,1
2026-05-31,M05,S6,1
2026-05-31,M05,S7,1
2026-05-31,M05,S8,0
2026-05-31,M06,S1,0
2026-05-31,M06,S2,3
2026-05-31,M06,S3,1
2026-05-31,M06,S4,1
2026-05-31,M06,S5,1
2026-05-31,M06,S6,1
2026-05-31,M06,S7,0
2026-05-31,M06,S8,0
2026-05-31,M07,S1,2
2026-05-31,M07,S2,1
2026-05-31,M07,S3,1
2026-05-31,M07,S4,0
2026-05-31,M07,S5,1
2026-05-31,M07,S6,1
2026-05-31,M07,S7,2
2026-05-31,M07,S8,2
2026-05-31,M08,S1,3
2026-05-31,M08,S2,1
2026-05-31,M08,S3,6
2026-05-31,M08,S4,3
2026-05-31,M08,S5,3
2026-05-31,M08,S6,1
2026-05-31,M08,S7,3
2026-05-31,M08,S8,2
2026-05-31,M09,S1,2
2026-05-31,M09,S2,1
2026-05-31,M09,S3,7
2026-05-31,M09,S4,2
2026-05-31,M09,S5,2
2026-05-31,M09,S6,1
2026-05-31,M09,S7,3
2026-05-31,M09,S8,0
2026-05-31,M10,S1,0
2026-05-31,M10,S2,1
2026-05-31,M10,S3,0
2026-05-31,M10,S4,0
2026-05-31,M10,S5,0
2026-05-31,M10,S6,0
2026-05-31,M10,S7,1
2026-05-31,M10,S8,0
2026-06-01,M01,S1,5
2026-06-01,M01,S2,3
2026-06-01,M01,S3,4
2026-06-01,M01,S4,1
2026-06-01,M01,S5,1
2026-06-01,M01,S6,0
2026-06-01,M01,S7,0
2026-06-01,M01,S8,3
2026-06-01,M02,S1,6
2026-06-01,M02,S2,3
2026-06-01,M02,S3,2
2026-06-01,M02,S4,2
2026-06-01,M02,S5,1
2026-06-01,M02,S6,3
2026-06-01,M02,S7,3
2026-06-01,M02,S8,4
2026-06-01,M03,S1,2
2026-06-01,M03,S2,2
2026-06-01,M03,S3,1
2026-06-01,M03,S4,0
2026-06-01,M03,S5,2
2026-06-01,M03,S6,1
2026-06-01,M03,S7,5
2026-06-01,M03,S8,0
2026-06-01,M04,S1,3
2026-06-01,M04,S2,1
2026-06-01,M04,S3,3
2026-06-01,M04,S4,2
2026-06-01,M04,S5,0
2026-06-01,M04,S6,1
2026-06-01,M04,S7,1
2026-06-01,M04,S8,3
2026-06-01,M05,S1,4
2026-06-01,M05,S2,2
2026-06-01,M05,S3,2
2026-06-01,M05,S4,0
2026-06-01,M05,S5,3
2026-06-01,M05,S6,4
2026-06-01,M05,S7,0
2026-06-01,M05,S8,1
2026-06-01,M06,S1,3
2026-06-01,M06,S2,1
2026-06-01,M06,S3,5
2026-06-01,M06,S4,4
2026-06-01,M06,S5,1
2026-06-01,M06,S6,4
2026-06-01,M06,S7,2
2026-06-01,M06,S8,1
2026-06-01,M07,S1,8
2026-06-01,M07,S2,2
2026-06-01,M07,S3,6
2026-06-01,M07,S4,6
2026-06-01,M07,S5,2
2026-06-01,M07,S6,3
2026-06-01,M07,S7,4
2026-06-01,M07,S8,4
2026-06-01,M08,S1,2
2026-06-01,M08,S2,3
2026-06-01,M08,S3,2
2026-06-01,M08,S4,4
2026-06-01,M08,S5,3
2026-06-01,M08,S6,3
2026-06-01,M08,S7,2
2026-06-01,M08,S8,1
2026-06-01,M09,S1,3
2026-06-01,M09,S2,2
2026-06-01,M09,S3,3
2026-06-01,M09,S4,1
2026-06-01,M09,S5,0
2026-06-01,M09,S6,1
2026-06-01,M09,S7,4
2026-06-01,M09,S8,3
2026-06-01,M10,S1,4
2026-06-01,M10,S2,0
2026-06-01,M10,S3,4
2026-06-01,M10,S4,1
2026-06-01,M10,S5,0
2026-06-01,M10,S6,1
2026-06-01,M10,S7,0
2026-06-01,M10,S8,2
2026-06-02,M01,S1,4
2026-06-02,M01,S2,3
2026-06-02,M01,S3,2
2026-06-02,M01,S4,4
2026-06-02,M01,S5,2
2026-06-02,M01,S6,1
2026-06-02,M01,S7,4
2026-06-02,M01,S8,0
2026-06-02,M02,S1,4
2026-06-02,M02,S2,2
2026-06-02,M02,S3,1
2026-06-02,M02,S4,3
2026-06-02,M02,S5,2
2026-06-02,M02,S6,0
2026-06-02,M02,S7,2
2026-06-02,M02,S8,1
2026-06-02,M03,S1,5
2026-06-02,M03,S2,4
2026-06-02,M03,S3,2
2026-06-02,M03,S4,4
2026-06-02,M03,S5,0
2026-06-02,M03,S6,2
2026-06-02,M03,S7,2
2026-06-02,M03,S8,2
2026-06-02,M04,S1,4
2026-06-02,M04,S2,4
2026-06-02,M04,S3,2
2026-06-02,M04,S4,1
2026-06-02,M04,S5,2
2026-06-02,M04,S6,1
2026-06-02,M04,S7,2
2026-06-02,M04,S8,2
2026-06-02,M05,S1,6
2026-06-02,M05,S2,0
2026-06-02,M05,S3,3
2026-06-02,M05,S4,3
2026-06-02,M05,S5,0
2026-06-02,M05,S6,0
2026-06-02,M05,S7,2
2026-06-02,M05,S8,1
2026-06-02,M06,S1,2
2026-06-02,M06,S2,2
2026-06-02,M06,S3,2
2026-06-02,M06,S4,2
2026-06-02,M06,S5,4
2026-06-02,M06,S6,1
2026-06-02,M06,S7,5
2026-06-02,M06,S8,3
2026-06-02,M07,S1,10
2026-06-02,M07,S2,2
2026-06-02,M07,S3,3
2026-06-02,M07,S4,2
2026-06-02,M07,S5,3
2026-06-02,M07,S6,3
2026-06-02,M07,S7,7
2026-06-02,M07,S8,4
2026-06-02,M08,S1,5
2026-06-02,M08,S2,2
2026-06-02,M08,S3,2
2026-06-02,M08,S4,2
2026-06-02,M08,S5,3
2026-06-02,M08,S6,1
2026-06-02,M08,S7,3
2026-06-02,M08,S8,3
2026-06-02,M09,S1,4
2026-06-02,M09,S2,0
2026-06-02,M09,S3,2
2026-06-02,M09,S4,1
2026-06-02,M09,S5,1
2026-06-02,M09,S6,1
2026-06-02,M09,S7,2
2026-06-02,M09,S8,3
2026-06-02,M10,S1,2
2026-06-02,M10,S2,1
2026-06-02,M10,S3,3
